country,year,pop,continent,lifeExp,gdpPercap,health_expenditure,gpd,drinking_water,literancy_rate,mortality_rate,gpd_trilhoes
Liberia,1977,1703617.0,Africa,43.764,640.3224383,,673010600.0,,,164.6,0.67
Liberia,1982,1956875.0,Africa,44.852,572.1995694,,863933200.0,,,154.2,0.86
Liberia,1987,2269414.0,Africa,46.027,506.1138573,,972800000.0,,,160.5,0.97
Liberia,1992,1912974.0,Africa,40.802,636.6229191,,223500000.0,,,171.9,0.22
Liberia,1997,2200725.0,Africa,42.221,609.1739508,,295900000.0,,,148.3,0.3
Liberia,2002,2814651.0,Africa,43.753,531.4823679,2.16462922,927000000.0,62.8078227070838,,109.5,0.93
Liberia,2007,3193942.0,Africa,45.678,414.5073415,4.32884932,1373000000.0,66.9527157246347,,79.8,1.37
Libya,1952,1019729.0,Africa,42.723,2387.54806,,,,,,
Libya,1957,1201578.0,Africa,45.289,3448.284395,,,,,,
Libya,1962,1441863.0,Africa,47.808,6757.030816,,619725784.909686,,,171.4,0.62
Libya,1967,1759224.0,Africa,50.227,18772.75169,,2726986912.80523,,,122.8,2.73
Libya,1972,2183877.0,Africa,52.773,21011.49721,,6299395543.96301,,,86.1,6.3
Libya,1977,2721783.0,Africa,57.442,21951.21176,,22428297107.5929,,,62.5,22.43
Libya,1982,3344074.0,Africa,62.155,17364.27538,,33760146990.5726,,,48.3,33.76
Libya,1987,3799845.0,Africa,66.234,11770.5898,,26697659334.6911,,,37.3,26.7
Libya,1992,4364501.0,Africa,68.755,9640.138501,,33887047909.2746,,,28.7,33.89
Libya,1997,4759670.0,Africa,71.555,9467.446056,,30700897874.8704,,,23.4,30.7
Libya,2002,5368585.0,Africa,72.737,9534.677467,4.73818302,20481889763.7795,,,20.3,20.48
Libya,2007,6036914.0,Africa,73.952,12057.49928,2.41929626,68032978390.6007,,,15.7,68.03
Madagascar,1952,4762912.0,Africa,36.681,1443.011715,,,,,,
Madagascar,1957,5181679.0,Africa,38.865,1589.20275,,,,,,
Madagascar,1962,5703324.0,Africa,40.848,1643.38711,,739286907.592778,,,,0.74
Madagascar,1967,6334556.0,Africa,42.881,1634.047282,,956436932.101291,,,,0.96
Madagascar,1972,7082430.0,Africa,44.851,1748.562982,,1341590690.41365,,,82.2,1.34
Madagascar,1977,8007166.0,Africa,46.881,1544.228586,,2358930406.0689,,,90.9,2.36
Madagascar,1982,9171477.0,Africa,48.969,1302.878658,,4784977325.95803,,,174.0,4.78
Madagascar,1987,10568642.0,Africa,49.35,1155.441948,,3212900555.8091,,,98.7,3.21
Madagascar,1992,12210395.0,Africa,52.214,1040.67619,,3714966678.33381,,,86.1,3.71
Madagascar,1997,14165114.0,Africa,54.978,986.2958956,,4262965419.74998,,,73.7,4.26
Madagascar,2002,16473477.0,Africa,57.286,894.6370822,4.92866945,5351701663.40807,37.8285452576804,,60.5,5.35
Madagascar,2007,19167654.0,Africa,59.443,1044.770126,4.60865784,8524620889.57747,41.7110487315334,,50.3,8.52
Malawi,1952,2917802.0,Africa,36.256,369.1650802,,,,,,
Malawi,1957,3221238.0,Africa,37.207,416.3698064,,,,,,
Malawi,1962,3628608.0,Africa,38.41,427.9010856,,,,,164.1,
Malawi,1967,4147252.0,Africa,39.487,495.5147806,,,,,165.7,
Malawi,1972,4730997.0,Africa,41.766,584.6219709,,,,,161.4,
Malawi,1977,5637246.0,Africa,43.767,663.2236766,,,,,144.2,
Malawi,1982,6502825.0,Africa,45.642,632.8039209,,1717379494.63245,,,128.9,1.72
Malawi,1987,7824747.0,Africa,47.457,635.5173634,,1721711808.48111,,48.5400009155273,138.3,1.72
Malawi,1992,10014249.0,Africa,49.42,563.2000145,,2618837835.02508,,,126.4,2.62
Malawi,1997,10419991.0,Africa,47.495,692.2758103,,3875785863.38323,,,111.7,3.88
Malawi,2002,11824495.0,Africa,45.009,665.4231186,2.69725966,5087328437.8737,55.7358012245672,,83.8,5.09
Malawi,2007,13327079.0,Africa,48.303,759.3499101,5.44258356,6451210219.11683,59.7001195551836,,59.1,6.45
Malaysia,1952,6748378.0,Asia,48.463,1831.132894,,,,,,
Malaysia,1957,7739235.0,Asia,52.102,1810.066992,,,,,,
Malaysia,1962,8906385.0,Asia,55.737,2036.884944,,2001489602.18475,,,59.8,2.0
Malaysia,1967,10154878.0,Asia,59.371,2277.742396,,3188924677.08953,,,45.9,3.19
Malaysia,1972,11441462.0,Asia,63.01,2849.09478,,5043347250.41815,,,37.3,5.04
Malaysia,1977,12845381.0,Asia,65.256,3827.921571,,13139488632.5546,,,27.6,13.14
Malaysia,1982,14441916.0,Asia,68.0,4920.355951,,26804493635.3297,,,19.7,26.8
Malaysia,1987,16331785.0,Asia,69.5,5249.802653,,32181210157.9671,,,14.4,32.18
Malaysia,1992,18319502.0,Asia,70.693,7277.912802,,59167550162.956,,,11.3,59.17
Malaysia,1997,20476091.0,Asia,71.938,10132.90964,,100005323301.867,,,9.3,100.01
Malaysia,2002,22662365.0,Asia,73.044,10206.97794,2.66876554,100845526315.789,96.3185542508289,,6.8,100.85
Malaysia,2007,24821286.0,Asia,74.241,12451.6558,3.07041144,193549569477.733,96.8049040699595,,6.5,193.55
Mali,1952,3838168.0,Africa,33.685,452.3369807,,,,,,
Mali,1957,4241884.0,Africa,35.307,490.3821867,,,,,,
Mali,1962,4690372.0,Africa,36.936,496.1743428,,,,,,
Mali,1967,5212416.0,Africa,38.487,545.0098873,,275494477.586098,,,202.0,0.28
Mali,1972,5828158.0,Africa,39.977,581.3688761,,486617280.255549,,,187.6,0.49
Mali,1977,6491649.0,Africa,41.714,686.3952693,,1049838548.10919,,,168.8,1.05
Mali,1982,6998256.0,Africa,43.916,618.0140641,,1680304773.44143,,,149.0,1.68
Mali,1987,7634008.0,Africa,46.364,684.1715576,,2437004679.62818,,,132.2,2.44
Mali,1992,8416215.0,Africa,48.388,739.014375,,3680775036.80972,,,120.8,3.68
Mali,1997,9384984.0,Africa,49.903,790.2579846,,3414879485.63064,,,111.4,3.41
Mali,2002,10580176.0,Africa,51.818,951.4097518,4.99775982,4647238256.5683,52.6652852945174,,96.8,4.65
Mali,2007,12031795.0,Africa,54.467,1042.581557,5.2530427,9699047442.51269,60.8678932754337,,83.4,9.7
Mauritania,1952,1022556.0,Africa,40.543,743.1159097,,,,,,
Mauritania,1957,1076852.0,Africa,42.338,846.1202613,,,,,,
Mauritania,1962,1146757.0,Africa,44.248,1055.896036,,164271557.513473,,,128.5,0.16
Mauritania,1967,1230542.0,Africa,46.289,1421.145193,,282615310.216284,,,114.4,0.28
Mauritania,1972,1332786.0,Africa,48.437,1586.851781,,391669449.290746,,,127.8,0.39
Mauritania,1977,1456688.0,Africa,50.852,1497.492223,,799030017.057464,,,105.6,0.8
Mauritania,1982,1622136.0,Africa,53.599,1481.150189,,1108776652.78389,,,93.5,1.11
Mauritania,1987,1841240.0,Africa,56.145,1421.603576,,1344664724.68991,,,78.3,1.34
Mauritania,1992,2119465.0,Africa,58.333,1361.369784,,2164298425.48412,,,72.8,2.16
Mauritania,1997,2444741.0,Africa,60.43,1483.136136,,2071996564.05296,,,71.9,2.07
Mauritania,2002,2828858.0,Africa,62.247,1579.019543,4.00224972,1777057481.26043,43.8234469336447,,61.7,1.78
Mauritania,2007,3270065.0,Africa,64.164,1803.151496,2.87644005,4346212355.02975,51.4299037180572,,47.2,4.35
Mauritius,1952,516556.0,Africa,50.986,1967.955707,,,,,,
Mauritius,1957,609816.0,Africa,58.089,2034.037981,,,,,,
Mauritius,1962,701016.0,Africa,60.246,2529.067487,,197738207.858208,,,63.1,0.2
Mauritius,1967,789309.0,Africa,61.557,2475.387562,,238439290.867222,,,69.2,0.24
Mauritius,1972,851334.0,Africa,62.944,2575.484158,,318664899.637091,,,60.1,0.32
Mauritius,1977,913025.0,Africa,64.93,3710.982963,,834722972.199873,,,39.0,0.83
Mauritius,1982,992040.0,Africa,66.711,3688.037739,,1092923635.57767,,,27.6,1.09
Mauritius,1987,1042663.0,Africa,68.74,4783.586903,,1906174437.96762,,,24.0,1.91
Mauritius,1992,1096202.0,Africa,69.745,6058.253846,,3267677814.23984,,,18.3,3.27
Mauritius,1997,1149818.0,Africa,70.736,7425.705295,,4243755307.55239,,,19.8,4.24
Mauritius,2002,1200206.0,Africa,71.954,9021.815894,3.18897271,4906494249.38255,99.403804146101,,14.6,4.91
Mauritius,2007,1250882.0,Africa,72.801,10956.99112,3.52321672,8277442915.00168,99.5200720163926,,13.3,8.28
Mexico,1952,30144317.0,Americas,50.789,3478.125529,,,,,,
Mexico,1957,35015548.0,Americas,55.19,4131.546641,,,,,,
Mexico,1962,41121485.0,Americas,58.299,4581.609385,,15200000000.0,,,100.2,15.2
Mexico,1967,47995559.0,Americas,60.11,5754.733883,,26560000000.0,,,88.5,26.56
Mexico,1972,55984294.0,Americas,62.361,6809.40669,,45200000000.0,,,77.4,45.2
Mexico,1977,63759976.0,Americas,65.032,7674.929108,,81912018783.5024,,,66.0,81.91
Mexico,1982,71640904.0,Americas,67.405,9611.147541,,184602611609.517,,,54.1,184.6
Mexico,1987,80122492.0,Americas,69.498,8688.156003,,147542558208.888,,,43.6,147.54
Mexico,1992,88111030.0,Americas,71.455,9472.384295,,363157832923.734,,,34.8,363.16
Mexico,1997,95895146.0,Americas,73.67,9767.29753,,523449530464.257,,,27.5,523.45
Mexico,2002,102479927.0,Americas,74.902,10742.44053,4.83042812,810666116401.915,92.5226572701038,90.2699966430664,21.9,810.67
Mexico,2007,108700891.0,Americas,76.195,11977.57496,5.50668049,1102355554971.95,94.8449664577953,92.8000030517578,18.4,1102.36
Mongolia,1952,800663.0,Asia,42.244,786.5668575,,,,,,
Mongolia,1957,882134.0,Asia,45.248,912.6626085,,,,,,
Mongolia,1962,1010280.0,Asia,48.251,1056.353958,,,,,,
Mongolia,1967,1149500.0,Asia,51.253,1226.04113,,,,,,
Mongolia,1972,1320500.0,Asia,53.754,1421.741975,,,,,,
Mongolia,1977,1528000.0,Asia,55.491,1647.511665,,,,,,
Mongolia,1982,1756032.0,Asia,57.489,2000.603139,,2552401933.33333,,,92.3,2.55
Mongolia,1987,2015133.0,Asia,60.222,2338.008304,,3020611600.0,,,81.2,3.02
Mongolia,1992,2312802.0,Asia,61.271,1785.402016,,1317611863.84977,,,69.2,1.32
Mongolia,1997,2494803.0,Asia,63.625,1902.2521,,1180934202.83801,,,57.2,1.18
Mongolia,2002,2674234.0,Asia,65.033,2140.739323,5.49190998,1396555719.97409,65.2096971996007,,40.5,1.4
Mongolia,2007,2874127.0,Asia,66.803,3095.772271,4.07522774,4234999703.90059,71.7804641476083,,26.5,4.23
Montenegro,1952,413834.0,Europe,59.164,2647.585601,,,,,,
Montenegro,1957,442829.0,Europe,61.448,3682.259903,,,,,,
Montenegro,1962,474528.0,Europe,63.728,4649.593785,,,,,,
Montenegro,1967,501035.0,Europe,67.178,5907.850937,,,,,,
Montenegro,1972,527678.0,Europe,70.636,7778.414017,,,,,,
Montenegro,1977,560073.0,Europe,73.066,9595.929905,,,,,,
Montenegro,1982,562548.0,Europe,74.101,11222.58762,,,,,,
Montenegro,1987,569473.0,Europe,74.865,11732.51017,,,,,18.5,
Montenegro,1992,621621.0,Europe,75.435,7003.339037,,,,,13.8,
Montenegro,1997,692651.0,Europe,75.445,6465.613349,,838288806.001293,,,13.4,0.84
Montenegro,2002,720230.0,Europe,73.981,6557.194282,,1284685050.52413,,,11.5,1.28
Montenegro,2007,684736.0,Europe,74.543,9253.896111,,3677910895.15467,95.4603088591974,,7.8,3.68
Morocco,1952,9939217.0,Africa,42.873,1688.20357,,,,,,
Morocco,1957,11406350.0,Africa,45.423,1642.002314,,,,,,
Morocco,1962,13056604.0,Africa,47.924,1566.353493,,2379611124.61442,,,147.0,2.38
Morocco,1967,14770296.0,Africa,50.335,1711.04477,,3046345314.38655,,,134.9,3.05
Morocco,1972,16660670.0,Africa,52.862,1930.194975,,5074117544.77482,,,124.9,5.07
Morocco,1977,18396941.0,Africa,55.73,2370.619976,,11049783871.8144,,,111.9,11.05
Morocco,1982,20198730.0,Africa,59.65,2702.620356,,17692276734.171,,30.2600002288818,91.4,17.69
Morocco,1987,22987397.0,Africa,62.677,2755.046991,,21765195948.189,,,73.5,21.77
Morocco,1992,25798239.0,Africa,65.393,2948.047252,,33711069430.78,,,61.1,33.71
Morocco,1997,28529501.0,Africa,67.66,2982.101858,,39147844526.0838,,,50.7,39.15
Morocco,2002,31167783.0,Africa,69.615,3258.495584,4.06117535,47077192187.6418,64.7639532171435,,42.1,47.08
Morocco,2007,33757175.0,Africa,71.164,3820.17523,4.80759001,86947913286.728,71.5537323474751,,33.2,86.95
Mozambique,1952,6446316.0,Africa,31.286,468.5260381,,,,,,
Mozambique,1957,7038035.0,Africa,33.779,495.5868333,,,,,,
Mozambique,1962,7788944.0,Africa,36.161,556.6863539,,,,,,
Mozambique,1967,8680909.0,Africa,38.113,566.6691539,,,,,149.7,
Mozambique,1972,9809596.0,Africa,40.328,724.9178037,,,,,152.3,
Mozambique,1977,11127868.0,Africa,42.495,502.3197334,,,,,152.9,
Mozambique,1982,12587223.0,Africa,42.795,462.2114149,,,,,155.0,
Mozambique,1987,12891952.0,Africa,42.861,389.8761846,,,,,150.8,
Mozambique,1992,13160731.0,Africa,44.284,410.8968239,,2798696511.18156,,,145.3,2.8
Mozambique,1997,16603334.0,Africa,46.344,472.3460771,,4873663774.93019,,38.7099990844727,126.0,4.87
Mozambique,2002,18473780.0,Africa,44.026,633.6179466,3.18652654,5950769426.60213,25.8920562991607,,95.2,5.95
Mozambique,2007,19951656.0,Africa,42.082,823.6856205,3.79955554,10811456005.9405,33.5293144441132,,70.1,10.81
Myanmar,1952,20092996.0,Asia,36.319,331.0,,,,,,
Myanmar,1957,21731844.0,Asia,41.905,350.0,,,,,,
Myanmar,1962,23634436.0,Asia,45.108,388.0,,634528872.02036,,,,0.63
Myanmar,1967,25870271.0,Asia,49.379,349.0,,420359035.897436,,,,0.42
Myanmar,1972,28466390.0,Asia,53.07,357.0,,662213082.741535,,,120.0,0.66
Myanmar,1977,31528087.0,Asia,56.059,371.0,,873579931.929901,,,109.7,0.87
Myanmar,1982,34680442.0,Asia,58.056,424.0,,1481165467.83214,,,100.8,1.48
Myanmar,1987,38028578.0,Asia,58.339,385.0,,1562448076.65689,,,94.6,1.56
Myanmar,1992,40546538.0,Asia,59.32,347.0,,2411552288.76212,,,87.4,2.41
Myanmar,1997,43247867.0,Asia,60.328,415.0,,4722288495.66085,,,78.9,4.72
Myanmar,2002,45598081.0,Asia,59.908,611.0,2.59446764,6777632512.0781,50.2257370348603,,70.5,6.78
Myanmar,2007,47761980.0,Asia,62.069,944.0,2.03606868,20182477480.5512,58.7062336029249,,60.5,20.18
Namibia,1952,485831.0,Africa,41.725,2423.780443,,,,,,
Namibia,1957,548080.0,Africa,45.226,2621.448058,,,,,,
Namibia,1962,621392.0,Africa,48.386,3173.215595,,,,,,
Namibia,1967,706640.0,Africa,51.159,3793.694753,,,,,59.6,
Namibia,1972,821782.0,Africa,53.867,3746.080948,,,,,63.4,
Namibia,1977,977026.0,Africa,56.437,3876.485958,,,,,69.6,
Namibia,1982,1099010.0,Africa,58.968,4191.100511,,2118710248.32937,,,70.8,2.12
Namibia,1987,1278184.0,Africa,60.835,3693.731337,,2300068216.96898,,,60.9,2.3
Namibia,1992,1554253.0,Africa,61.999,3804.537999,,3429521699.4026,,,53.7,3.43
Namibia,1997,1774766.0,Africa,58.909,3899.52426,,4154989950.00393,,,50.9,4.15
Namibia,2002,1972153.0,Africa,51.479,4072.324751,10.47871208,3349169826.38896,77.0810806268773,,46.0,3.35
Namibia,2007,2055080.0,Africa,52.906,4811.060429,11.41372871,8839536475.99963,79.4708868241615,,41.4,8.84
Nepal,1952,9182536.0,Asia,36.157,545.8657229,,,,,,
Nepal,1957,9682338.0,Asia,37.686,597.9363558,,,,,,
Nepal,1962,10332057.0,Asia,39.393,652.3968593,,574091101.194382,,,214.3,0.57
Nepal,1967,11261690.0,Asia,41.472,676.4422254,,841974025.462659,,,194.0,0.84
Nepal,1972,12412593.0,Asia,43.971,674.7881296,,1024098400.35619,,,174.3,1.02
Nepal,1977,13933198.0,Asia,46.748,694.1124398,,1382400000.0,,,156.8,1.38
Nepal,1982,15796314.0,Asia,49.594,718.3730947,,2395423741.79762,,,137.0,2.4
Nepal,1987,17917180.0,Asia,52.537,775.6324501,,2957255379.54315,,,115.7,2.96
Nepal,1992,20326209.0,Asia,55.727,897.7403604,,3401211581.29176,,,92.5,3.4
Nepal,1997,23001113.0,Asia,59.426,1010.892138,,4918691916.53516,,,72.4,4.92
Nepal,2002,25873917.0,Asia,61.34,1057.206311,3.93863344,6050875806.66403,80.8065175847141,,56.0,6.05
Nepal,2007,28901790.0,Asia,63.785,1091.359778,3.67297482,10325618017.379,83.9381629345447,,45.0,10.33
Netherlands,1952,10381988.0,Europe,72.13,8941.571858,,,,,,
Netherlands,1957,11026383.0,Europe,72.99,11276.19344,,,,,,
Netherlands,1962,11805689.0,Europe,73.23,12790.84956,,15847582341.1664,,,15.6,15.85
Netherlands,1967,12596822.0,Europe,73.82,15363.25136,,27143828098.7481,,,13.8,27.14
Netherlands,1972,13329874.0,Europe,73.75,18794.74567,,54787070173.0294,,,11.7,54.79
Netherlands,1977,13852989.0,Europe,75.24,21209.0592,,127203923857.412,,,9.7,127.2
Netherlands,1982,14310401.0,Europe,76.05,21399.46046,,158712765536.024,,,8.4,158.71
Netherlands,1987,14665278.0,Europe,76.83,23651.32361,,245406949521.323,,,7.5,245.41
Netherlands,1992,15174244.0,Europe,77.42,26790.94961,,363497050125.313,,,6.3,363.5
Netherlands,1997,15604464.0,Europe,78.03,30246.13063,,417506211881.635,,,5.4,417.51
Netherlands,2002,16122830.0,Europe,78.53,33724.75778,8.61879349,475529972122.746,100.0,,4.9,475.53
Netherlands,2007,16570613.0,Europe,79.762,36797.93332,9.00052166,853499460872.552,100.0,,4.1,853.5
New Zealand,1952,1994794.0,Oceania,69.39,10556.57566,,,,,,
New Zealand,1957,2229407.0,Oceania,70.26,12247.39532,,,,,,
New Zealand,1962,2488550.0,Oceania,71.24,13175.678,,6133158532.21667,,,20.9,6.13
New Zealand,1967,2728150.0,Oceania,71.52,14463.91893,,6016017227.09124,,,17.9,6.02
New Zealand,1972,2929100.0,Oceania,71.89,16046.03728,,9567331064.65727,,,16.2,9.57
New Zealand,1977,3164900.0,Oceania,72.22,16233.7177,,15446825318.4556,,,14.0,15.45
New Zealand,1982,3210650.0,Oceania,73.84,17632.4104,,24164603058.9949,,,12.2,24.16
New Zealand,1987,3317166.0,Oceania,74.32,19007.19129,,40376354069.9474,,,10.6,40.38
New Zealand,1992,3437674.0,Oceania,76.33,18363.32494,,41649829859.6342,,,8.2,41.65
New Zealand,1997,3676187.0,Oceania,77.55,21050.41377,,66075143415.4952,,,6.6,66.08
New Zealand,2002,3908037.0,Oceania,79.11,23189.80135,7.90034246,66627729311.4495,100.0,,5.8,66.63
New Zealand,2007,4115771.0,Oceania,80.204,25185.00911,8.32899952,137188946865.584,99.999996901465,,5.3,137.19
Nicaragua,1952,1165790.0,Americas,42.314,3112.363948,,,,,,
Nicaragua,1957,1358828.0,Americas,45.432,3457.415947,,,,,,
Nicaragua,1962,1590597.0,Americas,48.632,3634.364406,,269283803.686825,,,132.3,0.27
Nicaragua,1967,1865490.0,Americas,51.884,4643.393534,,657140010.747554,,,127.4,0.66
Nicaragua,1972,2182908.0,Americas,55.151,4688.593267,,878570045.450998,,,130.4,0.88
Nicaragua,1977,2554598.0,Americas,57.47,5486.371089,,2226999873.71856,,,101.2,2.23
Nicaragua,1982,2979423.0,Americas,59.298,3470.338156,,2454499872.03789,,,73.9,2.45
Nicaragua,1987,3344353.0,Americas,62.008,2955.984375,,3851200117.77355,,,62.1,3.85
Nicaragua,1992,4017939.0,Americas,65.843,2170.151724,,1792800000.0,,,51.0,1.79
Nicaragua,1997,4609572.0,Americas,68.426,2253.023004,,4389973489.86032,,,38.2,4.39
Nicaragua,2002,5146848.0,Americas,70.836,2474.548819,5.73315859,5223727302.54906,,,28.8,5.22
Nicaragua,2007,5675356.0,Americas,72.899,2749.320965,6.95643044,7423375014.75729,,,23.3,7.42
Niger,1952,3379468.0,Africa,37.444,761.879376,,,,,,
Niger,1957,3692184.0,Africa,38.598,835.5234025,,,,,,
Niger,1962,4076008.0,Africa,39.487,997.7661127,,531736599.250464,,,,0.53
Niger,1967,4534062.0,Africa,40.118,1054.384891,,665586872.274446,,,,0.67
Niger,1972,5060262.0,Africa,40.546,954.2092363,,742779660.818693,,,152.6,0.74
Niger,1977,5682086.0,Africa,41.291,808.8970728,,1291458041.46193,,,147.8,1.29
Niger,1982,6437188.0,Africa,42.598,909.7221354,,2017612215.97935,,,141.8,2.02
Niger,1987,7332638.0,Africa,44.555,668.3000228,,2233006104.92776,,,149.9,2.23
Niger,1992,8392818.0,Africa,47.391,581.182725,,3386232579.22522,,,142.5,3.39
Niger,1997,9666252.0,Africa,51.313,580.3052092,,2290318910.20658,,,120.1,2.29
Niger,2002,11140655.0,Africa,54.496,601.0745012,4.82717037,2782192878.67204,38.1115370315666,,99.4,2.78
Niger,2007,12894865.0,Africa,56.867,619.6768924,5.43105888,5731485051.79069,41.7774242131502,,77.3,5.73
Nigeria,1952,33119096.0,Africa,36.324,1077.281856,,,,,,
Nigeria,1957,37173340.0,Africa,37.802,1100.592563,,,,,,
Nigeria,1962,41871351.0,Africa,39.36,1150.927478,,4909399176.24033,,,,4.91
Nigeria,1967,47287752.0,Africa,41.04,1014.514104,,5203237918.70483,,,159.5,5.2
Nigeria,1972,53740085.0,Africa,42.821,1698.388838,,12274416017.7976,,,137.7,12.27
Nigeria,1977,62209173.0,Africa,44.514,1981.951806,,36035407725.3219,,,115.4,36.04
Nigeria,1982,73039376.0,Africa,45.826,1576.97375,,142769363314.176,,,103.5,142.77
Nigeria,1987,81551520.0,Africa,46.886,1385.029563,,52676041931.1087,,,103.8,52.68
Nigeria,1992,93364244.0,Africa,47.472,1619.848217,,52058181853.8055,,,104.7,52.06
Nigeria,1997,106207839.0,Africa,47.464,1624.941275,,200850397618.182,,,102.1,200.85
Nigeria,2002,119901274.0,Africa,46.608,1615.286395,2.49063969,95054059302.6995,47.3236744097303,,88.6,95.05
Nigeria,2007,135031164.0,Africa,46.859,2013.977305,3.90997243,278260846800.103,55.2248334433962,,75.6,278.26
Norway,1952,3327728.0,Europe,72.67,10095.42172,,,,,,
Norway,1957,3491938.0,Europe,73.44,11653.97304,,,,,,
Norway,1962,3638919.0,Europe,73.47,13450.40151,,6107076928.63372,,,17.5,6.11
Norway,1967,3786019.0,Europe,74.08,16361.87647,,9577383653.18303,,,14.8,9.58
Norway,1972,3933004.0,Europe,74.34,18965.05551,,17358610849.701,,,12.1,17.36
Norway,1977,4043205.0,Europe,75.37,23311.34939,,41508030431.1074,,,9.3,41.51
Norway,1982,4114787.0,Europe,75.97,26298.63531,,62647195537.6511,,,8.0,62.65
Norway,1987,4186147.0,Europe,75.89,31540.9748,,94229907235.6215,,,8.2,94.23
Norway,1992,4286357.0,Europe,77.32,33965.66115,,130838040067.584,,,5.9,130.84
Norway,1997,4405672.0,Europe,78.32,41283.16433,,161356631888.484,,,4.2,161.36
Norway,2002,4535591.0,Europe,79.05,44683.97525,8.98267078,195914852576.467,100.0,,3.7,195.91
Norway,2007,4627926.0,Europe,80.196,49357.19017,8.01673985,402643260487.572,100.0,,3.0,402.64
Oman,1952,507833.0,Asia,37.578,1828.230307,,,,,,
Oman,1957,561977.0,Asia,40.08,2242.746551,,,,,,
Oman,1962,628164.0,Asia,43.165,2924.638113,,56273202.1971746,,,223.3,0.06
Oman,1967,714775.0,Asia,46.988,4720.942687,,107151832.489651,,,186.7,0.11
Oman,1972,829050.0,Asia,52.143,10618.03855,,366883548.347591,,,149.6,0.37
Oman,1977,1004533.0,Asia,57.367,11848.34392,,2741169947.88651,,,110.4,2.74
Oman,1982,1301048.0,Asia,62.728,12954.79101,,7554719455.70353,,,71.5,7.55
Oman,1987,1593882.0,Asia,67.734,18115.22313,,7811183094.92848,,,42.3,7.81
Oman,1992,1915208.0,Asia,71.197,18616.70691,,14183615084.5254,,,25.8,14.18
Oman,1997,2283635.0,Asia,72.499,19702.05581,,18039791937.5813,,,16.7,18.04
Oman,2002,2713462.0,Asia,74.193,19774.83687,2.77737164,23065539661.8986,85.6294622656884,,11.9,23.07
Oman,2007,3204897.0,Asia,75.64,22316.19287,2.11371112,48300390117.0351,86.7831972682,,9.9,48.3
Pakistan,1952,41346560.0,Asia,43.436,684.5971438,,,,,,
Pakistan,1957,46679944.0,Asia,45.557,747.0835292,,,,,,
Pakistan,1962,53100671.0,Asia,47.67,803.3427418,,4310163796.72407,,,158.3,4.31
Pakistan,1967,60641899.0,Asia,49.8,942.4082588,,7464510709.7858,,,140.8,7.46
Pakistan,1972,69325921.0,Asia,51.929,1049.938981,,9415016359.56604,,,133.2,9.42
Pakistan,1977,78152686.0,Asia,54.043,1175.921193,,15126060606.0606,,,129.3,15.13
Pakistan,1982,91462088.0,Asia,56.158,1443.429832,,30725971563.981,,,125.7,30.73
Pakistan,1987,105186881.0,Asia,58.245,1704.686583,,33351529274.6869,,,118.4,33.35
Pakistan,1992,120065004.0,Asia,60.838,1971.829464,,48884671947.4657,,,108.9,48.88
Pakistan,1997,135564834.0,Asia,61.818,2049.350521,,62433340468.0228,,,96.4,62.43
Pakistan,2002,153403524.0,Asia,63.61,2092.712441,2.42219901,97923302809.3537,87.8248146353087,,84.7,97.92
Pakistan,2007,169270617.0,Asia,65.483,2605.94758,2.62370729,184140869997.46,88.3130427829655,52.1399993896484,77.3,184.14
Panama,1952,940080.0,Americas,55.191,2480.380334,,,,,,
Panama,1957,1063506.0,Americas,59.201,2961.800905,,,,,,
Panama,1962,1215725.0,Americas,61.817,3536.540301,,652120900.0,,,62.5,0.65
Panama,1967,1405486.0,Americas,64.071,4421.009084,,1034376400.0,,,56.1,1.03
Panama,1972,1616384.0,Americas,66.216,5364.249663,,1673411700.0,,,46.1,1.67
Panama,1977,1839782.0,Americas,68.681,5351.912144,,2738261900.0,,,36.7,2.74
Panama,1982,2036305.0,Americas,70.472,7009.601598,,5769767900.0,,,31.6,5.77
Panama,1987,2253639.0,Americas,71.523,7034.779161,,6827665300.0,,,26.3,6.83
Panama,1992,2484997.0,Americas,72.462,6618.74305,,8042337700.0,,,23.0,8.04
Panama,1997,2734531.0,Americas,73.738,7113.692252,,10058854386.1392,,,21.8,10.06
Panama,2002,2990875.0,Americas,74.712,7356.031934,7.05643845,12800851270.5514,90.3289872671352,,19.3,12.8
Panama,2007,3242173.0,Americas,75.537,9809.185636,7.35227633,21717433808.2684,91.4461388885148,,16.3,21.72
Paraguay,1952,1555876.0,Americas,62.649,1952.308701,,,,,,
Paraguay,1957,1770902.0,Americas,63.196,2046.154706,,,,,,
Paraguay,1962,2009813.0,Americas,64.361,2148.027146,,360698412.698413,,,62.7,0.36
Paraguay,1967,2287985.0,Americas,64.951,2299.376311,,492674603.174603,,,62.0,0.49
Paraguay,1972,2614104.0,Americas,65.815,2523.337977,,769039682.539683,,,60.6,0.77
Paraguay,1977,2984494.0,Americas,66.353,3248.373311,,2092158730.15873,,,56.4,2.09
Paraguay,1982,3366439.0,Americas,66.874,4258.503604,,5419411764.70588,,78.4599990844727,49.7,5.42
Paraguay,1987,3886512.0,Americas,67.378,3998.875695,,3971044723.8024,,,42.0,3.97
Paraguay,1992,4483945.0,Americas,68.225,4196.411078,,7157424031.06045,,90.2699966430664,35.3,7.16
Paraguay,1997,5154123.0,Americas,69.4,4247.400261,,9965225678.05093,,,30.7,9.97
